ear,mar,label
0.3787719002339747,0.4863333276716391,0
0.32876383867849857,0.5044569120548477,1
0.31729205015510853,0.522406592126326,0
0.33159895769806075,0.529657041967658,0
0.31709043333000586,0.4721960576337587,0
0.39252183918604866,0.5115345431945132,0
0.3896664202726836,0.4248827673421742,1
0.37225710106421656,0.40764795980481344,0
0.3735367329531082,0.41071933491015716,1
0.3811224921107073,0.42843312736362493,0
0.361418792095376,0.421801123522982,0
0.37449002758030836,0.4145515249824167,1
0.3025751613895259,0.4970614393822633,0
0.35767247811135816,0.5303855067860546,1
0.38011411425482866,0.5572668466174191,1
0.3026215406725392,0.42654740530949964,0
0.3480782176328686,0.43084172341128585,1
0.3925998667970271,0.4100222826179126,0
0.35370138255006767,0.46736708956296663,0
0.35224145628537273,0.4805650469418741,1
0.3818360548299422,0.5300587740106624,0
0.3412709619096595,0.4812645665014446,0
0.3372777782200077,0.4559115199666749,1
0.33642932407841336,0.4612857439158548,1
0.3534079433456788,0.4287851151958394,1
0.3211265742944317,0.44744992187327537,0
0.36937477024974663,0.4556720600783102,0
0.3609687080885771,0.4014483537876495,0
0.35497791109446525,0.44198535599565336,1
0.29725418487191635,0.42344179714509467,1
0.32319495413423066,0.4757394250363377,1
0.3748004628726178,0.47874502834825744,1
0.36434144864739676,0.42409794844830984,1
0.3055580022466087,0.4739337329079389,1
0.3568289657067016,0.4791728362330902,0
0.35501271029149895,0.44940034717228666,0
0.36031370598489315,0.4826927640204743,0
0.3712798736509694,0.41968089122175756,0
0.303340957764086,0.4389603794772843,0
0.3904853696682946,0.37855187050305256,0
0.3912571521983791,0.3717215997561613,0
0.33978248682191936,0.3901939395421502,0
0.41884744255656736,0.3910557322159098,0
0.3676593143152517,0.4024729188065665,0
0.3979566285665526,0.39934191681773706,0
0.36082605816111124,0.38384452428537064,1
0.3783899277230666,0.38724157524865627,0
0.4338664554841949,0.360367981168076,0
0.48052644328021143,0.38135479644878184,0
0.38645811744030845,0.4059435364753031,0
0.38941101533450695,0.3952213907569687,0
0.36411597857221956,0.4069417441260901,0
0.4189129342896208,0.36758363664448995,1
0.4051950169621876,0.33742484488363905,0
0.39394614058264316,0.3724271528613134,1
0.47797193192633947,0.5148769344171287,0
0.39202096069807635,0.3229343034352441,0
0.3851069471644874,0.34096940786069013,0
0.3626565371099977,0.3153986798408964,0
0.42914947236197454,0.49775670384443577,1
0.4082999352398824,0.4588254499705447,1
0.4264339811746287,0.31864206085325436,0
0.3874778459338878,0.3791083127042496,1
0.41464595600108295,0.35449441125353254,1
0.43987212123575226,0.34801466782574686,1
0.4119186748004399,0.3454855408678372,1
0.37757414088712205,0.3432671097371475,0
0.41484310756788134,0.3896033459159826,0
0.4031268591861832,0.3730735590498151,0
0.4779000946168498,0.3801917058987956,1
0.44307639150530514,0.3432639302050674,0
0.4291566200781315,0.35999285167843376,0
0.3744903092888576,0.44709509411076487,0
0.3407898975157367,0.41506592660340885,1
0.3619766502633146,0.4641685472069162,1
0.3704712973066914,0.45627977736096753,1
0.36088360365745076,0.4386028188131676,1
0.367069837316245,0.4715955287867952,0
0.36963241725052987,0.4154280163168905,0
0.3843024523203131,0.4834359043082752,0
0.3827894117859155,0.4667121976363859,0
0.40289250412788313,0.4750615064257728,0
0.3665426774972961,0.49881192395922264,1
0.3726682848864694,0.42039752148801124,1
0.35252230573280846,0.4672519350763124,1
0.36038597185340665,0.4119298881794255,1
0.3608030841091064,0.4232277530638856,1
0.38187383831392574,0.46514276025770696,0
0.34626248181487623,0.46869342064676184,0
0.36206850993496886,0.5001904858496786,1
0.3951199142539445,0.4317719218471509,1
0.35582796916169457,0.4349973353190872,1
0.37018304350920483,0.38832667261196047,0
0.34004825293351715,0.3977504491782373,0
0.36672203468435505,0.4212665304881062,0
0.35638377935451515,0.4472504075989388,0
0.40945121289433983,0.4334187256568095,1
0.37494775004382586,0.42179058271555053,0
0.3394097208407293,0.4965803631868219,1
0.36863530464961286,0.3893442982992594,1
0.3693859116380511,0.39737898108946357,1
0.3617539785748376,0.4171321775476355,0
0.39801164009457735,0.5729641741472363,1
0.3512837692486831,0.4776533710378475,0
0.3872041634071588,0.45630721797485363,1
0.3379797091395663,0.45959473577631,0
0.3709221244993024,0.4641700612992563,1
0.3517395415466216,0.4954743914095436,0
0.34757181011904315,0.5308181927481027,0
0.3606365930874732,0.4983050413815101,0
0.3722432268556817,0.4849697432435936,0
0.3594754058386127,0.4380320720567091,0
0.35338236104983334,0.45082297474770155,1
